,tid,dataset,qvid,vid1,vid2,rel1,rel2,s1,s2,s3,s4
930,930,activitynet-captions,v_fYIr-1aIHmA,v_elgmPvU19K8,v_C7so_y5I_9s,0.17795783213593744,0.36462938298399633,0,0,0,0
931,931,activitynet-captions,v_ZDlw4L7oNfs,v_r9xmgB116dE,v_ahY7nqwwJEg,0.30179175138473513,0.45763450115919113,0,0,0,0
932,932,activitynet-captions,v_r_n1PfHvKI4,v_swmNnPkPBek,v_PMDpnLURLp8,0.659291752747127,0.2770962587424687,0,0,0,0
933,933,activitynet-captions,v_QlTddnlIJpA,v_rXgxlwrRFTg,v_231pbDe3uQc,0.45218607783317566,0.2105157792568207,0,0,0,0
934,934,activitynet-captions,v_0Z_mhRoqG2E,v_Cy2wqpjppy8,v_okSvWjK0okw,0.12578901499509812,0.4342392434676488,0,0,0,0
935,935,activitynet-captions,v_pv6CNBFhgCU,v_BCsfauy69xM,v_wVahCLOq4s0,0.6194124221801758,0.4980449577172597,0,0,0,0
936,936,activitynet-captions,v_oAyygdg493M,v_ijgLl3PHHE0,v_R4oYA0Zu-m0,0.4914025366306305,0.14898027293384075,0,0,0,0
937,937,activitynet-captions,v_-06dWmCzbxY,v_0Yb2EQlAEYM,v_kgPvfYhmn54,0.2607848731180032,0.37755675315856935,0,0,0,0
938,938,activitynet-captions,v_GE2q5qDJ-xU,v_vgdcVhRSa9E,v_G4kjV4ulJzo,0.19916359441620962,0.3535148930968717,0,0,0,0
939,939,activitynet-captions,v_CXSoih6nFME,v_oEd7WT4mVSE,v_8zq6C0SRyDQ,0.27724078111350536,0.17551408761313983,0,0,0,0
940,940,activitynet-captions,v_3NSikmqK3Ys,v_qVy_WDpLHRM,v_srXhWAGzd-s,0.06781352763729435,0.23545120159784952,0,0,0,0
941,941,activitynet-captions,v_y80Jbcb5GWA,v_qnozppP4rm0,v_3EuY86B4uTo,0.27364403009414673,0.13244682550430298,0,0,0,0
942,942,activitynet-captions,v_zfU85oBVpfA,v_cQ3pZhIBPHI,v_1L_4N307nBk,0.36876311401526135,0.1946258246898651,0,0,0,0
943,943,activitynet-captions,v_aCiN9mqkXoA,v_9dSOQrpovQI,v_J2gJYNO2qh8,0.46399522359882084,0.3278290204470977,0,0,0,0
944,944,activitynet-captions,v_ChPzol03Hqs,v_CikGafc6H_8,v_U01xasUtlvw,0.053711373528296295,0.15574181824922562,0,0,0,0
945,945,activitynet-captions,v__0mR06FcftE,v_K9kVsnTQh-g,v_PzERiygIpkg,0.3799782693386078,0.5222719113032023,0,0,0,0
946,946,activitynet-captions,v_fUJ88Ir7Dgc,v_Y5qDKbTkCaY,v_zLF5DSuDixg,0.3220241889357567,0.19526055455207825,0,0,0,0
947,947,activitynet-captions,v_E4n0KcS_zgI,v_X9Z9uqrb9EY,v_1hB5jVAhSDE,0.15637685606877008,0.31468065828084946,0,0,0,0
948,948,activitynet-captions,v_qXUdnj4VN80,v_XIMi2oydVB8,v_FMmrxy3OanA,0.42907748371362686,0.31102054690321285,0,0,0,0
949,949,activitynet-captions,v_kkXSGwesZ0U,v_Yojuicji624,v_yFOZHa2pn1g,0.2400397805031389,0.3970401525497437,0,0,0,0
950,950,activitynet-captions,v_6_uxd3nj2d0,v_h9YbUJuYzLk,v_O5vpeIfQxLQ,0.3595986068248749,0.18619539216160774,0,0,0,0
951,951,activitynet-captions,v_r4F2X_MlL-U,v_GffGGAwbcHo,v_y4Y8gD1mpTw,0.027311560853073995,0.27725837752223015,0,0,0,0
952,952,activitynet-captions,v_j73Wh1olDsA,v_5laHmakSAAg,v_LSaUJwsU4GQ,0.2867221713066101,0.10551565575102965,0,0,0,0
953,953,activitynet-captions,v_d8u6MM00_ig,v_8VPiqCCOPWg,v_lGPUCwHjiK0,0.17314273118972778,0.298251914481322,0,0,0,0
954,954,activitynet-captions,v_YNo7-L8VQWw,v_-ibmoYKRxQk,v_IBkHS9Zl2z8,0.1187601312994957,0.2237179409712553,0,0,0,0
955,955,activitynet-captions,v_TeLWp5sSxg0,v_HytB88Fhqw8,v_yDCZNNI3tDo,0.07623640391975642,0.27007959224283695,0,0,0,0
956,956,activitynet-captions,v_-oJb3Acw-_s,v_HytB88Fhqw8,v_gIf0VWXI_DY,0.174635315934817,0.3039472145693643,0,0,0,0
957,957,activitynet-captions,v_4EloxAiCydc,v_kTSuw4T-_Nk,v_SQiIQDKhnh0,0.2300011267264684,0.34136877291732365,0,0,0,0
958,958,activitynet-captions,v_g-KEU43sCt4,v_ZWlwKbuK2fM,v_1wiGNX_S8ZU,0.3858482092618942,0.25039518541759914,0,0,0,0
959,959,activitynet-captions,v_1AiQt87brik,v_LeSq1XE93mE,v_zm8gZpwZkRE,0.3568137466907501,0.21685826778411865,0,0,0,0
960,960,activitynet-captions,v_grvzIljsqcI,v_Q9n6B1AVO4E,v_Xd_xJnlUHm0,0.3363647937774658,0.20865019907553992,0,0,0,0
961,961,activitynet-captions,v_hDV6wQKvKCg,v_f-JfdEfNQlE,v_Ht9WSqhFD34,0.3640914633870125,0.13351475074887276,0,0,0,0
962,962,activitynet-captions,v_dySzHZniFCo,v_WV-Sf5-aCcc,v_bWBcYdYEup4,0.17441809068744382,0.35951514677567914,0,0,0,0
963,963,activitynet-captions,v_BIL1t2eQrDU,v_Mpph0kFsyZ0,v_FaDD5MyZj88,0.42671099603176116,0.3130134815971057,0,0,0,0
964,964,activitynet-captions,v_mX3gbTBdbKY,v_HNR_HofJ_Fs,v_YNQphOFqDOA,0.20287519631286463,0.0774630093947053,0,0,0,0
965,965,activitynet-captions,v_3792wPKkdXI,v_EEaLID3z9tM,v_AX2KQGWXg1E,0.15773695955673853,0.2835261585811774,0,0,0,0
966,966,activitynet-captions,v_iazhs1cz_1Q,v_bCdIcqRYJvo,v_bodOObk5K00,0.24305753502994776,0.4467923690875371,0,0,0,0
967,967,activitynet-captions,v_oNN6NE8fq0U,v_Vhf-vNRYQEg,v_JYRVSy54UUY,0.3950970470905304,0.29459364818675177,0,0,0,0
968,968,activitynet-captions,v_MFeI2mRg6Ho,v_U0IJmOHoa1M,v_lM3uGxHWZBA,0.38218067586421967,0.5071081817150116,0,0,0,0
969,969,activitynet-captions,v_nDo0nfs9Ee4,v_4ImpZRtbzYw,v_cd_-gvb82Bs,0.03416153726478418,0.247160904109478,0,0,0,0
970,970,activitynet-captions,v_gCuRcP4txc0,v_VR19Scunfhg,v_hsI_BHN5h_0,0.06730710927929197,0.18274082669189998,0,0,0,0
971,971,activitynet-captions,v_X3Nr9Gj6JR0,v_J2gJYNO2qh8,v_6czh95dpwAA,0.30238400192724335,0.09058966984351476,0,0,0,0
972,972,activitynet-captions,v_E7OCzz_XuiI,v_4zLTW7lT3fs,v___c8enCfzqw,0.018370748187104862,0.12105415122849601,0,0,0,0
973,973,activitynet-captions,v_uDlyfvy0NOs,v_BYLxSOPFOuc,v_4ivePL3RW0Q,0.13233844448740667,0.29880433306097987,0,0,0,0
974,974,activitynet-captions,v_q3-S2tg4ULw,v_nHkVfEKklJA,v_1a8PCm9e1YU,0.5648536582787832,0.4378778139750163,0,0,0,0
975,975,activitynet-captions,v_Fvc0-yNMFyE,v_800KXmqsK-w,v_9FaSaHgQSO8,0.5370189249515533,0.740225225687027,0,0,0,0
976,976,activitynet-captions,v_kW4ajodPtWU,v_znhZPUF6xQw,v_f1HMhfSlPSw,0.4246664345264435,0.3201083727180958,0,0,0,0
977,977,activitynet-captions,v_8LiO75NtXNw,v_9-yueOtwiL8,v_eEfvYiuGULM,0.18706995993852615,0.3110339625014199,0,0,0,0
978,978,activitynet-captions,v_YS8swiRbbIE,v_SO5KnbKienU,v_d_JH9U-UI3c,0.3390047500530879,0.15379246986574596,0,0,0,0
979,979,activitynet-captions,v_a_uamUiKq1o,v_7S7THbo8uds,v_WsXxnCQ_MIc,0.41873517632484436,-0.02960316650569439,0,0,0,0
980,980,activitynet-captions,v_Ydep68S6ViE,v_GnLUmMkyvCo,v_08wKlw4a_so,0.2250633587439855,0.11628399470022746,0,0,0,0
981,981,activitynet-captions,v_VbWomrZXIus,v_j4EFi_NoEbQ,v_AVIMCVsLrVw,0.41566554456949234,0.18065548804588616,0,0,0,0
982,982,activitynet-captions,v_oRtMsdNQ1LE,v_j1QaZ7YWcJ8,v_7QA5qyCXwyg,0.19245924924810728,0.42802736163139343,0,0,0,0
983,983,activitynet-captions,v_FSfxYKauc9w,v_clUgEizjVkM,v_rF1AqlLjECk,0.5103537812829018,0.3215842747262546,0,0,0,0
984,984,activitynet-captions,v_oKauZV0DHHk,v_PDEUAMa8aOU,v_5c1zqvr3yKM,0.46966833372910816,0.31731265783309937,0,0,0,0
985,985,activitynet-captions,v_KBMvitQaXzE,v_Jy9kiITFsjI,v_VDYSVR0HbpM,0.21083757121648108,0.06736829025404793,0,0,0,0
986,986,activitynet-captions,v_zHXpo62bCaQ,v_WiJMIl5Tp3A,v_HWV_ccmZVPA,0.3679030049930919,0.13923781923949718,0,0,0,0
987,987,activitynet-captions,v_jExOw6W1I3E,v_SdbxPbXeQJ0,v_uIl5Tj74sLw,0.27873119102282956,0.1730481367558241,0,0,0,0
988,988,activitynet-captions,v_PVed6JEd3ZM,v__dp7ZH3Upuw,v_zQFC5vNZ_Qs,0.45851478576660154,0.23027968406677246,0,0,0,0
989,989,activitynet-captions,v_46D3Yvu-BL8,v_8inrvRctXQ0,v_SQM-heGm8iU,0.4791009798645973,0.363451087474823,0,0,0,0
990,990,activitynet-captions,v_pCEg_GoXoU4,v_Zob68l3snFo,v_P1gGM89_T2g,0.2315056025981903,0.5928516288598379,0,0,0,0
